chr	start	end	i	ngenes	dist	cum_sum
8	87626280	87626430	4654	0	-47	79
8	87626383	87626554	4655	0	-154	79
8	87626400	87626550	4656	0	4750	79
8	87631300	87631450	4657	0	-130	79
8	87631320	87631470	4658	0	-133	79
8	87631337	87631407	4659	0	84253	79
8	87715660	87715810	4660	0	-136	79
8	87715674	87715882	4661	0	-162	79
8	87715720	87715870	4662	0	19010	79
8	87734880	87735030	4663	0	23370	79
8	87758400	87758550	4664	0	21070	79
8	87779620	87779770	4665	0	17750	79
8	87797520	87797670	4666	0	-90	79
8	87797580	87797730	4667	0	6510	79
8	87804240	87804390	4668	0	-130	79
8	87804260	87804410	4669	0	39330	79
8	87843740	87843890	4670	0	2550	79
8	87846440	87846590	4671	0	34630	79
8	87881220	87881370	4672	0	2014	79
8	87883384	87883506	4673	0	-106	79
8	87883400	87883550	4674	0	15630	79
8	87899180	87899330	4675	0	5924	79
8	87905254	87905437	4676	0	-177	79
8	87905260	87905410	4677	0	4450	79
8	87909860	87910010	4678	0	152990	79
8	88063000	88063150	4679	0	4270	79
8	88067420	88067570	4680	0	45630	79
8	88113200	88113350	4681	0	-110	79
8	88113240	88113390	4682	0	7950	79
8	88121340	88121490	4683	0	-90	79
8	88121400	88121550	4684	0	18998	79
8	88140548	88140614	4685	0	20946	79
8	88161560	88161710	4686	0	13310	79
8	88175020	88175170	4687	0	21377	79
8	88196547	88196727	4688	0	-147	79
8	88196580	88196730	4689	0	99150	79
8	88295880	88296030	4690	0	-99	79
8	88295931	88296017	4691	0	-37	79
8	88295980	88296130	4692	0	15870	79
8	88312000	88312150	4693	0	5490	79
8	88317640	88317790	4694	0	590	79
8	88318380	88318530	4695	0	34810	79
8	88353340	88353490	4696	0	-130	79
8	88353360	88353510	4697	0	54210	79
8	88407720	88407870	4698	0	55686	79
8	88463556	88463606	4699	0	20314	79
8	88483920	88484070	4700	0	2091	79
8	88486161	88486204	4701	0	1826	79
8	88488030	88488120	4702	0	3260	79
8	88491380	88491530	4703	0	-90	79
8	88491440	88491730	4704	0	80810	79
8	88572540	88572690	4705	0	-110	79
8	88572580	88572730	4706	0	21486	79
8	88594216	88594399	4707	0	-159	79
8	88594240	88594390	4708	0	113150	79
8	88707540	88707690	4709	0	93650	79
8	88801340	88801490	4710	0	12590	79
8	88814080	88814230	4711	0	-70	79
8	88814160	88814310	4712	0	19750	79
8	88834060	88834210	4713	0	-90	79
8	88834120	88834270	4714	0	10102	79
8	88844372	88844643	4715	0	-203	79
8	88844440	88844590	4716	0	-130	79
8	88844460	88844610	4717	0	7783	79
8	88852393	88852459	4718	0	61081	79
8	88913540	88913690	4719	0	13730	79
8	88927420	88927570	4720	0	105870	79
8	89033440	89033590	4721	0	-130	79
8	89033460	89033610	4722	0	35950	79
8	89069560	89069710	4723	0	-50	79
8	89069660	89069810	4724	0	15510	79
8	89085320	89085470	4725	0	-50	79
8	89085420	89085570	4726	0	23330	79
8	89108900	89109050	4727	0	1290	79
8	89110340	89110490	4728	0	65870	79
8	89176360	89176510	4729	0	38882	79
8	89215392	89215502	4730	0	218	79
8	89215720	89215870	4731	0	77999	79
8	89293869	89294044	4732	0	-104	79
8	89293940	89294090	4733	0	2950	79
8	89297040	89297190	4734	0	4010	79
8	89301200	89301350	4735	0	680	79
8	89302030	89302296	4736	0	-216	79
8	89302080	89302230	4737	0	-130	79
8	89302100	89302250	4738	0	2330	79
8	89304580	89304730	4739	0	-134	79
8	89304596	89304739	4740	0	-139	79
8	89304600	89304750	4741	0	5090	79
8	89309840	89309990	4742	0	-70	79
8	89309920	89310070	4743	0	22810	79
8	89332880	89333030	4744	0	-130	79
8	89332900	89333050	4745	0	7809	79
8	89340859	89341259	4746	0	-279	79
8	89340980	89341130	4747	0	-70	79
8	89341060	89341210	4748	0	59290	79
8	89400500	89400650	4749	0	1330	79
8	89401980	89402130	4750	0	35092	79
8	89437222	89437409	4751	0	31531	79
8	89468940	89469090	4752	0	89490	79
8	89558580	89558730	4753	0	-10	79
8	89558720	89558870	4754	0	7932	79
8	89566802	89567045	4755	0	-225	79
8	89566820	89566970	4756	0	-130	79
8	89566840	89566990	4757	0	30030	79
8	89597020	89597170	4758	0	-81	79
8	89597089	89597092	4759	0	6	79
8	89597098	89597137	4760	0	56143	79
8	89653280	89653430	4761	0	37170	79
8	89690600	89690750	4762	0	6962	79
8	89697712	89697827	4763	0	-27	79
8	89697800	89697950	4764	0	-130	79
8	89697820	89697970	4765	0	27370	79
8	89725340	89725490	4766	0	-130	79
8	89725360	89725510	4767	0	38805	79
8	89764315	89764467	4768	0	59476	79
8	89823943	89824092	4769	0	-92	79
8	89824000	89824150	4770	0	17610	79
8	89841760	89841910	4771	0	13950	79
8	89855860	89856010	4772	0	-110	79
8	89855900	89856050	4773	0	-102	79
8	89855948	89856089	4774	0	16673	79
8	89872762	89873001	4775	0	-141	79
8	89872860	89873010	4776	0	25573	79
8	89898583	89898680	4777	0	1920	79
8	89900600	89900625	4778	0	10473	79
8	89911098	89911317	4779	0	-217	79
8	89911100	89911250	4780	0	20170	79
8	89931420	89931570	4781	0	-130	79
8	89931440	89931590	4782	1	108210	80
8	90039800	90039950	4783	0	14750	80
8	90054700	90054850	4784	0	16650	80
8	90071500	90071650	4785	0	12330	80
8	90083980	90084130	4786	0	-110	80
8	90084020	90084170	4787	0	9270	80
8	90093440	90093590	4788	0	-30	80
8	90093560	90093710	4789	0	5110	80
8	90098820	90098970	4790	0	64470	80
8	90163440	90163590	4791	0	-30	80
8	90163560	90163710	4792	0	-140	80
8	90163570	90163679	4793	0	81941	80
8	90245620	90245770	4794	0	10	80
8	90245780	90245930	4795	0	1310	80
8	90247240	90247390	4796	0	-130	80
8	90247260	90247410	4797	0	18210	80
8	90265620	90265770	4798	0	-110	80
8	90265660	90265810	4799	0	6030	80
8	90271840	90271990	4800	0	59570	80
8	90331560	90331710	4801	0	23748	80
8	90355458	90355626	4802	0	-146	80
8	90355480	90355630	4803	0	-130	80
8	90355500	90355650	4804	0	54250	80
8	90409900	90410050	4805	0	-90	80
8	90409960	90410110	4806	0	14895	80
8	90425005	90425278	4807	0	-218	80
8	90425060	90425210	4808	0	-130	80
8	90425080	90425230	4809	0	491	80
8	90425721	90425818	4810	0	17942	80
8	90443760	90443910	4811	0	119570	80
8	90563480	90563630	4812	0	-130	80
8	90563500	90563650	4813	0	16250	80
8	90579900	90580050	4814	0	44980	80
8	90625030	90625250	4815	0	-170	80
8	90625080	90625230	4816	0	3050	80
8	90628280	90628430	4817	0	910	80
8	90629340	90629490	4818	0	52210	80
8	90681700	90681850	4819	0	10950	80
8	90692800	90692950	4820	0	8010	80
8	90700960	90701110	4821	0	370	80
8	90701480	90701630	4822	0	-130	80
8	90701500	90701650	4823	0	28930	80
8	90730580	90730730	4824	0	-130	80
8	90730600	90730750	4825	0	170	80
8	90730920	90731070	4826	0	7030	80
8	90738100	90738250	4827	0	-130	80
8	90738120	90738270	4828	0	31996	80
8	90770266	90770548	4829	0	272	80
8	90770820	90770970	4830	0	22270	80
8	90793240	90793390	4831	0	17790	80
8	90811180	90811330	4832	0	-89	80
8	90811241	90811305	4833	0	26435	80
8	90837740	90837890	4834	0	-50	80
8	90837840	90837990	4835	0	13210	80
8	90851200	90851350	4836	0	-90	80
8	90851260	90851410	4837	0	9190	80
8	90860600	90860750	4838	0	34150	80
8	90894900	90895050	4839	0	-131	80
8	90894919	90895002	4840	0	58	80
8	90895060	90895210	4841	0	3850	80
8	90899060	90899210	4842	1	97077	81
8	90996287	90996724	4843	0	-324	81
8	90996400	90996550	4844	0	227	81
8	90996777	90997077	4845	0	-157	81
8	90996920	90997070	4846	0	-130	81
8	90996940	90997090	4847	0	4410	81
8	91001500	91001650	4848	0	5830	81
8	91007480	91007630	4849	0	290	81
8	91007920	91008070	4850	0	-122	81
8	91007948	91008053	4851	0	2227	81
8	91010280	91010430	4852	0	2610	81
8	91013040	91013299	4853	0	-199	81
8	91013100	91013250	4854	0	135	81
8	91013385	91013764	4855	0	-324	81
8	91013440	91013590	4856	0	-70	81
8	91013520	91013670	4857	0	43990	81
8	91057660	91057810	4858	1	35850	82
8	91093660	91093810	4859	0	1187	82
8	91094997	91095070	4860	0	36290	82
8	91131360	91131510	4861	0	-110	82
8	91131400	91131550	4862	0	11470	82
8	91143020	91143170	4863	0	43550	82
8	91186720	91186870	4864	0	-110	82
8	91186760	91186910	4865	0	61470	82
8	91248380	91248530	4866	0	8710	82
8	91257240	91257390	4867	0	-110	82
8	91257280	91257430	4868	0	43970	82
8	91301400	91301550	4869	0	38150	82
8	91339700	91339850	4870	0	-110	82
8	91339740	91339890	4871	0	1250	82
8	91341140	91341290	4872	0	-70	82
8	91341220	91341370	4873	0	10370	82
8	91351740	91351890	4874	0	35119	82
8	91387009	91387089	4875	0	24511	82
8	91411600	91411624	4876	0	73456	82
8	91485080	91485230	4877	0	28430	82
8	91513660	91513810	4878	0	-130	82
8	91513680	91513830	4879	0	8438	82
8	91522268	91522470	4880	0	-190	82
8	91522280	91522430	4881	0	31330	82
8	91553760	91553910	4882	0	7650	82
8	91561560	91561710	4883	0	21650	82
8	91583360	91583510	4884	0	-90	82
8	91583420	91583570	4885	0	9690	82
8	91593260	91593410	4886	0	29390	82
8	91622800	91622950	4887	0	-110	82
8	91622840	91622990	4888	0	2750	82
8	91625740	91625890	4889	0	3194	82
8	91629084	91629177	4890	0	27943	82
8	91657120	91657270	4891	0	-90	82
8	91657180	91657470	4892	0	-290	82
8	91657180	91657330	4893	0	110	82
8	91657440	91657590	4894	0	-54	82
8	91657536	91657601	4895	0	1035	82
8	91658636	91658693	4896	0	287	82
8	91658980	91659130	4897	0	8130	82
8	91667260	91667410	4898	0	21130	82
8	91688540	91688690	4899	0	-130	82
8	91688560	91688710	4900	0	35192	82
8	91723902	91723948	4901	0	12172	82
8	91736120	91736270	4902	0	24650	82
8	91760920	91761070	4903	0	9610	82
8	91770680	91770830	4904	0	-130	82
8	91770700	91770850	4905	0	2610	82
8	91773460	91773610	4906	0	-130	82
8	91773480	91773630	4907	0	91510	82
8	91865140	91865290	4908	0	-70	82
8	91865220	91865370	4909	0	-108	82
8	91865262	91865391	4910	0	60824	82
8	91926215	91926309	4911	0	12531	82
8	91938840	91938990	4912	0	15310	82
8	91954300	91954450	4913	0	6150	82
8	91960600	91960750	4914	0	-70	82
8	91960680	91960830	4915	0	23510	82
8	91984340	91984490	4916	0	18684	82
8	92003174	92003252	4917	0	128	82
8	92003380	92003530	4918	0	-10	82
8	92003520	92003670	4919	0	35070	82
8	92038740	92038890	4920	0	2010	82
8	92040900	92041050	4921	0	11920	82
8	92052970	92053186	4922	0	-146	82
8	92053040	92053190	4923	0	950	82
8	92054140	92054290	4924	0	28470	82
8	92082760	92082910	4925	0	5910	82
8	92088820	92088970	4926	0	-130	82
8	92088840	92088990	4927	0	30	82
8	92089020	92089170	4928	0	4450	82
8	92093620	92093770	4929	0	190	82
8	92093960	92094110	4930	0	-110	82
8	92094000	92094150	4931	0	26330	82
8	92120480	92120630	4932	0	-110	82
8	92120520	92120670	4933	0	128110	82
8	92248780	92248930	4934	0	-130	82
8	92248800	92248950	4935	0	16250	82
8	92265200	92265350	4936	0	310	82
8	92265660	92265810	4937	0	28630	82
8	92294440	92294590	4938	0	-110	82
8	92294480	92294630	4939	0	7147	82
8	92301777	92301824	4940	0	936	82
8	92302760	92302910	4941	0	52970	82
8	92355880	92356030	4942	0	250	82
8	92356280	92356430	4943	0	32430	82
8	92388860	92389010	4944	0	16830	82
8	92405840	92405990	4945	0	19673	82
8	92425663	92425779	4946	0	-79	82
8	92425700	92425850	4947	0	41910	82
8	92467760	92467970	4948	0	-190	82
8	92467780	92467930	4949	0	31130	82
8	92499060	92499210	4950	0	107950	82
8	92607160	92607310	4951	0	1930	82
8	92609240	92609390	4952	0	-131	82
8	92609259	92609415	4953	0	-155	82
8	92609260	92609410	4954	0	41810	82
8	92651220	92651370	4955	0	-130	82
8	92651240	92651390	4956	0	19110	82
8	92670500	92670650	4957	0	-130	82
8	92670520	92670670	4958	0	3430	82
8	92674100	92674250	4959	0	1516	82
8	92675766	92675895	4960	0	-95	82
8	92675800	92675950	4961	0	152190	82
8	92828140	92828290	4962	0	-30	82
8	92828260	92828410	4963	0	11510	82
8	92839920	92840070	4964	0	27050	82
8	92867120	92867270	4965	0	-70	82
8	92867200	92867350	4966	0	-149	82
8	92867201	92867310	4967	0	3350	82
8	92870660	92870810	4968	0	1718	82
8	92872528	92872744	4969	0	-164	82
8	92872580	92872730	4970	0	-110	82
8	92872620	92872770	4971	0	78365	82
8	92951135	92951260	4972	0	49000	82
8	93000260	93000410	4973	0	26506	82
8	93026916	93027029	4974	0	1911	82
8	93028940	93029090	4975	0	10	82
8	93029100	93029250	4976	0	21650	82
8	93050900	93051050	4977	0	10	82
8	93051060	93051210	4978	0	14350	82
8	93065560	93065710	4979	0	-130	82
8	93065580	93065730	4980	0	15810	82
8	93081540	93081690	4981	0	-130	82
8	93081560	93081710	4982	0	1830	82
8	93083540	93083690	4983	0	-130	82
8	93083560	93083710	4984	0	1819	82
8	93085529	93085816	4985	0	-236	82
8	93085580	93085730	4986	0	-110	82
8	93085620	93085770	4987	0	1490	82
8	93087260	93087410	4988	0	-70	82
8	93087340	93087490	4989	0	27672	82
8	93115162	93115237	4990	0	163	82
8	93115400	93115550	4991	0	-139	82
8	93115411	93116004	4992	0	-524	82
8	93115480	93115630	4993	0	210	82
8	93115840	93115990	4994	0	32450	82
8	93148440	93148673	4995	0	-233	82
8	93148440	93148590	4996	0	-130	82
8	93148460	93148610	4997	0	4352	82
8	93152962	93153038	4998	0	36522	82
8	93189560	93189710	4999	0	30370	82
8	93220080	93220230	5000	0	51439	82
8	93271669	93271709	5001	0	7071	82
8	93278780	93278930	5002	0	-96	82
8	93278834	93278982	5003	0	-122	82
8	93278860	93279010	5004	0	187070	82
8	93466080	93466230	5005	0	1010	82
8	93467240	93467390	5006	0	68190	82
8	93535580	93535730	5007	0	-110	82
8	93535620	93535770	5008	0	32456	82
8	93568226	93568298	5009	0	31302	82
8	93599600	93599850	5010	0	9570	82
8	93609420	93609570	5011	0	-128	82
8	93609442	93609500	5012	1	130080	83
8	93739580	93739730	5013	0	38030	83
8	93777760	93777910	5014	0	46670	83
8	93824580	93824730	5015	0	-133	83
8	93824597	93824730	5016	0	-110	83
8	93824620	93824770	5017	0	5910	83
8	93830680	93830830	5018	0	18630	83
8	93849460	93849626	5019	0	-146	83
8	93849480	93849630	5020	0	12126	83
8	93861756	93861901	5021	0	6099	83
8	93868000	93868150	5022	0	-110	83
8	93868040	93868190	5023	0	108810	83
8	93977000	93977150	5024	0	84130	83
8	94061280	94061430	5025	0	-81	83
8	94061349	94061478	5026	0	8558	83
8	94070036	94070328	5027	0	-208	83
8	94070120	94070270	5028	0	-130	83
8	94070140	94070290	5029	0	44670	83
8	94114960	94115110	5030	0	5430	83
8	94120540	94120690	5031	0	19310	83
8	94140000	94140150	5032	0	-117	83
8	94140033	94140184	5033	0	-144	83
8	94140040	94140190	5034	0	9590	83
8	94149780	94149930	5035	0	-110	83
8	94149820	94149970	5036	0	22550	83
8	94172520	94172670	5037	0	61130	83
8	94233800	94233950	5038	0	-130	83
8	94233820	94233970	5039	0	-130	83
8	94233840	94233921	5040	0	8399	83
8	94242320	94242470	5041	0	-117	83
8	94242353	94242453	5042	1	64607	84
8	94307060	94307210	5043	0	5069	84
8	94312279	94312338	5044	0	60242	84
8	94372580	94372730	5045	0	-70	84
8	94372660	94372810	5046	0	610	84
8	94373420	94373570	5047	0	-144	84
8	94373426	94373636	5048	0	-196	84
8	94373440	94373590	5049	0	7770	84
8	94381360	94381510	5050	0	-97	84
8	94381413	94381429	5051	0	12272	84
8	94393701	94393838	5052	0	74502	84
8	94468340	94468490	5053	0	490	84
8	94468980	94469130	5054	0	41030	84
8	94510160	94510310	5055	0	-130	84
8	94510180	94510330	5056	0	19910	84
8	94530240	94530390	5057	0	15910	84
8	94546300	94546450	5058	0	50	84
8	94546500	94546650	5059	0	110	84
8	94546760	94546910	5060	0	-130	84
8	94546780	94546930	5061	0	5350	84
8	94552280	94552430	5062	0	10770	84
8	94563200	94563350	5063	0	14374	84
8	94577724	94577971	5064	0	-211	84
8	94577760	94577910	5065	0	-130	84
8	94577780	94577930	5066	0	70270	84
8	94648200	94648350	5067	0	-134	84
8	94648216	94648386	5068	0	5634	84
8	94654020	94654170	5069	0	-90	84
8	94654080	94654230	5070	0	50830	84
8	94705060	94705210	5071	0	1210	84
8	94706420	94706570	5072	0	-110	84
8	94706460	94706610	5073	0	5883	84
8	94712493	94712609	5074	0	-109	84
8	94712500	94712650	5075	0	34077	84
8	94746727	94746896	5076	0	5684	84
8	94752580	94752730	5077	0	110	84
8	94752840	94752990	5078	0	-130	84
8	94752860	94753010	5079	0	-61	84
8	94752949	94752973	5080	0	287	84
8	94753260	94753410	5081	0	11590	84
8	94765000	94765150	5082	0	1994	84
8	94767144	94767154	5083	0	1	84
8	94767155	94767167	5084	0	67468	84
8	94834635	94834864	5085	0	-224	84
8	94834640	94834790	5086	1	75650	85
8	94910440	94910590	5087	0	3550	85
8	94914140	94914290	5088	0	14290	85
8	94928580	94928730	5089	0	134	85
8	94928864	94928873	5090	0	298	85
8	94929171	94929346	5091	0	43894	85
8	94973240	94973390	5092	0	-130	85
8	94973260	94973427	5093	0	-127	85
8	94973300	94973450	5094	0	13988	85
8	94987438	94987706	5095	0	-206	85
8	94987500	94987650	5096	0	-130	85
8	94987520	94987670	5097	0	7653	85
8	94995323	94995529	5098	0	-189	85
8	94995340	94995490	5099	0	192	85
8	94995682	94995804	5100	0	7576	85
8	95003380	95003530	5101	0	88	85
8	95003618	95003911	5102	0	-231	85
8	95003680	95003830	5103	0	1270	85
8	95005100	95005250	5104	0	1450	85
8	95006700	95006850	5105	0	150	85
8	95007000	95007150	5106	0	-130	85
8	95007020	95007170	5107	0	-57	85
8	95007113	95007150	5108	0	14230	85
8	95021380	95021530	5109	0	9530	85
8	95031060	95031210	5110	0	38057	85
8	95069267	95069443	5111	0	-143	85
8	95069300	95069450	5112	0	-130	85
8	95069320	95069470	5113	0	22558	85
8	95092028	95092304	5114	0	-244	85
8	95092060	95092210	5115	0	-110	85
8	95092100	95092250	5116	0	12850	85
8	95105100	95105250	5117	0	-130	85
8	95105120	95105270	5118	0	27316	85
8	95132586	95132777	5119	0	-177	85
8	95132600	95132750	5120	0	-130	85
8	95132620	95132770	5121	0	18970	85
8	95151740	95151890	5122	0	-43	85
8	95151847	95151910	5123	0	44490	85
8	95196400	95196550	5124	0	3309	85
8	95199859	95200113	5125	0	-253	85
8	95199860	95200010	5126	0	15390	85
8	95215400	95215550	5127	0	2750	85
8	95218300	95218450	5128	0	110	85
8	95218560	95218710	5129	0	13390	85
8	95232100	95232250	5130	0	14170	85
8	95246420	95246570	5131	0	126	85
8	95246696	95246762	5132	0	18398	85
8	95265160	95265310	5133	0	9130	85
8	95274440	95274590	5134	0	-84	85
8	95274506	95274713	5135	0	-173	85
8	95274540	95274690	5136	0	9903	85
8	95284593	95284896	5137	0	-236	85
8	95284660	95284810	5138	0	-130	85
8	95284680	95284830	5139	0	39110	85
8	95323940	95324090	5140	0	-75	85
8	95324015	95324099	5141	0	21	85
8	95324120	95324270	5142	0	8010	85
8	95332280	95332430	5143	0	-130	85
8	95332300	95332450	5144	0	-75	85
8	95332375	95332452	5145	0	2868	85
8	95335320	95335470	5146	0	4210	85
8	95339680	95339830	5147	0	-130	85
8	95339700	95339850	5148	0	29503	85
8	95369353	95369623	5149	0	-183	85
8	95369440	95369590	5150	0	450	85
8	95370040	95370190	5151	0	-130	85
8	95370060	95370193	5152	0	-133	85
8	95370060	95370210	5153	0	5610	85
8	95375820	95375970	5154	0	-50	85
8	95375920	95376070	5155	0	20990	85
8	95397060	95397210	5156	0	22	85
8	95397232	95397294	5157	0	6	85
8	95397300	95397450	5158	0	-90	85
8	95397360	95397510	5159	0	4510	85
8	95402020	95402170	5160	0	-130	85
8	95402040	95402190	5161	0	1610	85
8	95403800	95403950	5162	0	24910	85
8	95428860	95429010	5163	0	-90	85
8	95428920	95429070	5164	0	4730	85
8	95433800	95433950	5165	0	14610	85
8	95448560	95448710	5166	0	14530	85
8	95463240	95463390	5167	0	22030	85
8	95485420	95485570	5168	0	-110	85
8	95485460	95485610	5169	0	1510	85
8	95487120	95487270	5170	0	-149	85
8	95487121	95487271	5171	0	-131	85
8	95487140	95487290	5172	0	27770	85
8	95515060	95515210	5173	0	-130	85
8	95515080	95515230	5174	0	50507	85
8	95565737	95566024	5175	0	-164	85
8	95565860	95566010	5176	0	-130	85
8	95565880	95566030	5177	0	13910	85
8	95579940	95580090	5178	0	-130	85
8	95579960	95580110	5179	0	6350	85
8	95586460	95586610	5180	0	-125	85
8	95586485	95586609	5181	0	18011	85
8	95604620	95604770	5182	0	-119	85
8	95604651	95604776	5183	0	-96	85
8	95604680	95604830	5184	0	1810	85
8	95606640	95606790	5185	0	18335	85
8	95625125	95625418	5186	0	-178	85
8	95625240	95625390	5187	0	2150	85
8	95627540	95627690	5188	0	-38	85
8	95627652	95627660	5189	0	8100	85
8	95635760	95635910	5190	0	-130	85
8	95635780	95635930	5191	0	-133	85
8	95635797	95635844	5192	0	15436	85
8	95651280	95651430	5193	0	1130	85
8	95652560	95652710	5194	0	-92	85
8	95652618	95652804	5195	0	-104	85
8	95652700	95652850	5196	0	362	85
8	95653212	95653278	5197	0	-18	85
8	95653260	95653410	5198	0	-130	85
8	95653280	95653293	5199	0	1089	85
8	95654382	95654850	5200	0	-250	85
8	95654600	95654750	5201	0	-130	85
8	95654620	95654770	5202	0	25510	85
8	95680280	95680430	5203	0	-149	85
8	95680281	95680390	5204	0	45350	85
8	95725740	95725890	5205	0	5990	85
8	95731880	95732030	5206	0	-22	85
8	95732008	95732082	5207	0	143	85
8	95732225	95732351	5208	0	4429	85
8	95736780	95736930	5209	0	-102	85
8	95736828	95736989	5210	0	83891	85
8	95820880	95821030	5211	0	-124	85
8	95820906	95821014	5212	0	-54	85
8	95820960	95821110	5213	0	4690	85
8	95825800	95825950	5214	0	-143	85
8	95825807	95825934	5215	0	-114	85
8	95825820	95825970	5216	0	8990	85
8	95834960	95835110	5217	0	-147	85
8	95834963	95835191	5218	0	569	85
8	95835760	95835910	5219	0	66210	85
8	95902120	95902270	5220	0	-90	85
8	95902180	95902330	5221	0	3570	85
8	95905900	95906050	5222	0	-130	85
8	95905920	95906070	5223	0	2010	85
8	95908080	95908230	5224	0	-96	85
8	95908134	95908140	5225	0	1	85
8	95908141	95908265	5226	0	515	85
8	95908780	95908930	5227	0	-107	85
8	95908823	95909031	5228	0	49	85
8	95909080	95909230	5229	0	3272	85
8	95912502	95912679	5230	0	-99	85
8	95912580	95912730	5231	0	4834	85
8	95917564	95917796	5232	0	-216	85
8	95917580	95917730	5233	0	10750	85
8	95928480	95928630	5234	0	1770	85
8	95930400	95930550	5235	0	-10	85
8	95930540	95930690	5236	0	1110	85
8	95931800	95931950	5237	0	-130	85
8	95931820	95931970	5238	0	-138	85
8	95931832	95931959	5239	0	27401	85
8	95959360	95959510	5240	0	-130	85
8	95959380	95959530	5241	0	150	85
8	95959680	95959830	5242	0	17150	85
8	95976980	95977130	5243	0	-45	85
8	95977085	95977222	5244	0	-122	85
8	95977100	95977250	5245	0	3290	85
8	95980540	95980690	5246	0	16450	85
8	95997140	95997290	5247	0	36770	85
8	96034060	96034210	5248	0	2568	85
8	96036778	96036880	5249	0	79	85
8	96036959	96037263	5250	0	-263	85
8	96037000	96037150	5251	0	-70	85
8	96037080	96037230	5252	0	31974	85
8	96069204	96069437	5253	0	-217	85
8	96069220	96069370	5254	0	1070	85
8	96070440	96070590	5255	0	9050	85
8	96079640	96079790	5256	0	-130	85
8	96079660	96079810	5257	0	-94	85
8	96079716	96079867	5258	0	35042	85
8	96114909	96115043	5259	0	-123	85
8	96114920	96115070	5260	0	-130	85
8	96114940	96115090	5261	1	56891	86
8	96171981	96172188	5262	0	153	86
8	96172341	96172619	5263	0	-259	86
8	96172360	96172510	5264	0	35770	86
8	96208280	96208430	5265	0	-34	86
8	96208396	96208541	5266	0	-141	86
8	96208400	96208550	5267	0	5009	86
8	96213559	96213642	5268	0	1602	86
8	96215244	96215413	5269	0	-153	86
8	96215260	96215410	5270	0	-130	86
8	96215280	96215430	5271	0	12708	86
8	96228138	96228198	5272	0	21302	86
8	96249500	96249650	5273	0	11350	86
8	96261000	96261150	5274	0	-110	86
8	96261040	96261190	5275	0	5210	86
8	96266400	96266550	5276	0	14965	86
8	96281515	96281821	5277	0	-181	86
8	96281640	96281790	5278	0	-130	86
8	96281660	96281810	5279	0	4790	86
8	96286600	96286750	5280	0	-110	86
8	96286640	96286790	5281	0	8530	86
8	96295320	96295470	5282	0	14246	86
8	96309716	96309887	5283	0	-67	86
8	96309820	96309970	5284	0	-130	86
8	96309840	96309990	5285	0	6610	86
8	96316600	96316750	5286	0	-110	86
8	96316640	96316790	5287	0	645	86
8	96317435	96317554	5288	0	112	86
8	96317666	96317897	5289	0	-217	86
8	96317680	96317830	5290	0	7724	86
8	96325554	96325695	5291	0	-135	86
8	96325560	96325710	5292	0	-130	86
8	96325580	96325730	5293	0	14010	86
8	96339740	96339890	5294	0	24650	86
8	96364540	96364690	5295	0	-100	86
8	96364590	96364759	5296	0	821	86
8	96365580	96365730	5297	0	13010	86
8	96378740	96378890	5298	0	-90	86
8	96378800	96378950	5299	0	16390	86
8	96395340	96395490	5300	0	3390	86
8	96398880	96399030	5301	0	-140	86
8	96398890	96399100	5302	0	-180	86
8	96398920	96399070	5303	0	116670	86
8	96515740	96515890	5304	0	-130	86
8	96515760	96515910	5305	0	-149	86
8	96515761	96515915	5306	0	14885	86
8	96530800	96530950	5307	0	90	86
8	96531040	96531190	5308	0	-90	86
8	96531100	96531250	5309	0	270	86
8	96531520	96531670	5310	0	-130	86
8	96531540	96531690	5311	0	18730	86
8	96550420	96550570	5312	0	89670	86
8	96640240	96640390	5313	0	-130	86
8	96640260	96640410	5314	0	65210	86
8	96705620	96705770	5315	0	-141	86
8	96705629	96705823	5316	0	-143	86
8	96705680	96705830	5317	0	39650	86
8	96745480	96745630	5318	0	-70	86
8	96745560	96745710	5319	0	25258	86
8	96770968	96771093	5320	0	-113	86
8	96770980	96771130	5321	0	-130	86
8	96771000	96771150	5322	0	20150	86
8	96791300	96791450	5323	0	-130	86
8	96791320	96791470	5324	0	-60	86
8	96791410	96791429	5325	0	2	86
8	96791431	96791434	5326	0	10006	86
8	96801440	96801590	5327	0	19290	86
8	96820880	96821030	5328	0	-110	86
8	96820920	96821070	5329	0	-141	86
8	96820929	96821065	5330	0	40335	86
8	96861400	96861550	5331	0	-79	86
8	96861471	96861559	5332	0	41333	86
8	96902892	96903018	5333	0	-118	86
8	96902900	96903050	5334	0	-130	86
8	96902920	96903070	5335	0	230	86
8	96903300	96903450	5336	0	42070	86
8	96945520	96945670	5337	0	-30	86
8	96945640	96945790	5338	0	33070	86
8	96978860	96979010	5339	0	-146	86
8	96978864	96979070	5340	0	-170	86
8	96978900	96979050	5341	0	43110	86
8	97022160	97022310	5342	0	8770	86
8	97031080	97031230	5343	0	-70	86
8	97031160	97031233	5344	0	39507	86
8	97070740	97070890	5345	0	12210	86
8	97083100	97083250	5346	0	-114	86
8	97083136	97083217	5347	0	36023	86
8	97119240	97119390	5348	0	8590	86
8	97127980	97128130	5349	0	-142	86
8	97127988	97128103	5350	0	-103	86
8	97128000	97128150	5351	0	16907	86
8	97145057	97145293	5352	0	-213	86
8	97145080	97145230	5353	0	210	86
8	97145440	97145590	5354	0	11946	86
8	97157536	97157540	5355	0	1	86
